source,source_row,source_col,method,metric,train,dataset,value,status
April29.csv,13,58,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,Adult,0.8425362166701659,Historical; test scaling and test maxima
April29.csv,13,59,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,Census,0.8405416754146546,Adult duplicate; do not count independently
April29.csv,13,60,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,Census_Kdd,0.840226748,Routes to Census/Adult; not verified KDD
April29.csv,13,61,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,Covertype,0.7813,Methods indicate different test-set versions
April29.csv,13,62,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST12,0.9334,Promising; unbound generator/split provenance
April29.csv,13,63,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST28,0.9486,Promising; unbound generator/split provenance
April29.csv,14,19,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,Adult,0.7310692897125062,Historical; test scaling and test maxima
April29.csv,14,20,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,Census,0.7298005193162309,Adult duplicate; do not count independently
April29.csv,14,21,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,Census_Kdd,0.7305027309961896,Routes to Census/Adult; not verified KDD
April29.csv,14,22,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,Covertype,0.6239965758382997,Methods indicate different test-set versions
April29.csv,14,23,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST12,0.9429362235836736,Promising; unbound generator/split provenance
April29.csv,14,24,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST28,0.9598570628761118,Promising; unbound generator/split provenance
April29.csv,14,32,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,Adult,0.7737227777157561,Historical; test scaling and test maxima
April29.csv,14,33,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,Census,0.7730231223616542,Adult duplicate; do not count independently
April29.csv,14,34,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,Census_Kdd,0.7739655755547414,Routes to Census/Adult; not verified KDD
April29.csv,14,35,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,Covertype,0.6331176053371088,Methods indicate different test-set versions
April29.csv,14,36,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST12,0.9449140713758448,Promising; unbound generator/split provenance
April29.csv,14,37,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST28,0.9610001411003516,Promising; unbound generator/split provenance
April29.csv,14,45,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,Adult,0.8300440898593323,Historical; test scaling and test maxima
April29.csv,14,46,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,Census,0.8254251522149906,Adult duplicate; do not count independently
April29.csv,14,47,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,Census_Kdd,0.8267898383371824,Routes to Census/Adult; not verified KDD
April29.csv,14,48,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,Covertype,0.782,Methods indicate different test-set versions
April29.csv,14,49,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST12,0.9432,Promising; unbound generator/split provenance
April29.csv,14,50,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST28,0.9601,Promising; unbound generator/split provenance
April29.csv,14,58,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,Adult,0.8409615788368675,Historical; test scaling and test maxima
April29.csv,14,59,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,Census,0.8394919168591224,Adult duplicate; do not count independently
April29.csv,14,60,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,Census_Kdd,0.8397018685702289,Routes to Census/Adult; not verified KDD
April29.csv,14,61,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,Covertype,0.7841,Methods indicate different test-set versions
April29.csv,14,62,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST12,0.9452,Promising; unbound generator/split provenance
April29.csv,14,63,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST28,0.9612,Promising; unbound generator/split provenance
April29.csv,15,19,compare_sdv_xgb,test_f1_macro_end,synthetic,Adult,0.6884643658748745,Historical; test scaling and test maxima
April29.csv,15,20,compare_sdv_xgb,test_f1_macro_end,synthetic,Census,0.728075274,Adult duplicate; do not count independently
April29.csv,15,21,compare_sdv_xgb,test_f1_macro_end,synthetic,Census_Kdd,0.7258275330732971,Routes to Census/Adult; not verified KDD
April29.csv,15,22,compare_sdv_xgb,test_f1_macro_end,synthetic,Covertype,0.5925999127376259,Methods indicate different test-set versions
April29.csv,15,23,compare_sdv_xgb,test_f1_macro_end,synthetic,MNIST12,0.8754956119144719,Promising; unbound generator/split provenance
April29.csv,15,24,compare_sdv_xgb,test_f1_macro_end,synthetic,MNIST28,0.8608293168606955,Promising; unbound generator/split provenance
April29.csv,15,32,compare_sdv_xgb,test_f1_macro_max,synthetic,Adult,0.7692390179912588,Historical; test scaling and test maxima
April29.csv,15,33,compare_sdv_xgb,test_f1_macro_max,synthetic,Census,0.7734106448478515,Adult duplicate; do not count independently
April29.csv,15,34,compare_sdv_xgb,test_f1_macro_max,synthetic,Census_Kdd,0.772598978,Routes to Census/Adult; not verified KDD
April29.csv,15,35,compare_sdv_xgb,test_f1_macro_max,synthetic,Covertype,0.6037591743818826,Methods indicate different test-set versions
April29.csv,15,36,compare_sdv_xgb,test_f1_macro_max,synthetic,MNIST12,0.8770008373139151,Promising; unbound generator/split provenance
April29.csv,15,37,compare_sdv_xgb,test_f1_macro_max,synthetic,MNIST28,0.8707822087272559,Promising; unbound generator/split provenance
April29.csv,15,45,compare_sdv_xgb,test_f1_micro_end,synthetic,Adult,0.8104136048708797,Historical; test scaling and test maxima
April29.csv,15,46,compare_sdv_xgb,test_f1_micro_end,synthetic,Census,0.8244803695150116,Adult duplicate; do not count independently
April29.csv,15,47,compare_sdv_xgb,test_f1_micro_end,synthetic,Census_Kdd,0.8240604660927987,Routes to Census/Adult; not verified KDD
April29.csv,15,48,compare_sdv_xgb,test_f1_micro_end,synthetic,Covertype,0.7671574744197655,Methods indicate different test-set versions
April29.csv,15,49,compare_sdv_xgb,test_f1_micro_end,synthetic,MNIST12,0.8766,Promising; unbound generator/split provenance
April29.csv,15,50,compare_sdv_xgb,test_f1_micro_end,synthetic,MNIST28,0.855,Promising; unbound generator/split provenance
April29.csv,15,58,compare_sdv_xgb,test_f1_micro_max,synthetic,Adult,0.839806844,Historical; test scaling and test maxima
April29.csv,15,59,compare_sdv_xgb,test_f1_micro_max,synthetic,Census,0.8418013856812933,Adult duplicate; do not count independently
April29.csv,15,60,compare_sdv_xgb,test_f1_micro_max,synthetic,Census_Kdd,0.8422212891035062,Routes to Census/Adult; not verified KDD
April29.csv,15,61,compare_sdv_xgb,test_f1_micro_max,synthetic,Covertype,0.7678459248040068,Methods indicate different test-set versions
April29.csv,15,62,compare_sdv_xgb,test_f1_micro_max,synthetic,MNIST12,0.8779,Promising; unbound generator/split provenance
April29.csv,15,63,compare_sdv_xgb,test_f1_micro_max,synthetic,MNIST28,0.867,Promising; unbound generator/split provenance
April29.csv,16,19,ctgan,test_f1_macro_end,synthetic,Adult,0.7690919815680533,Historical; test scaling and test maxima
April29.csv,16,20,ctgan,test_f1_macro_end,synthetic,Census,0.7598101739997537,Adult duplicate; do not count independently
April29.csv,16,21,ctgan,test_f1_macro_end,synthetic,Census_Kdd,0.7706779512645434,Routes to Census/Adult; not verified KDD
April29.csv,16,22,ctgan,test_f1_macro_end,synthetic,Covertype,0.4748430987470255,Methods indicate different test-set versions
April29.csv,16,23,ctgan,test_f1_macro_end,synthetic,MNIST12,0.4703916885190288,Promising; unbound generator/split provenance
April29.csv,16,24,ctgan,test_f1_macro_end,synthetic,MNIST28,0.3916204066192958,Promising; unbound generator/split provenance
April29.csv,16,32,ctgan,test_f1_macro_max,synthetic,Adult,0.7761298938352998,Historical; test scaling and test maxima
April29.csv,16,33,ctgan,test_f1_macro_max,synthetic,Census,0.7733715607676727,Adult duplicate; do not count independently
April29.csv,16,34,ctgan,test_f1_macro_max,synthetic,Census_Kdd,0.7735016414682718,Routes to Census/Adult; not verified KDD
April29.csv,16,35,ctgan,test_f1_macro_max,synthetic,Covertype,0.4835195285184258,Methods indicate different test-set versions
April29.csv,16,36,ctgan,test_f1_macro_max,synthetic,MNIST12,0.4815952377192015,Promising; unbound generator/split provenance
April29.csv,16,37,ctgan,test_f1_macro_max,synthetic,MNIST28,0.4453581081026362,Promising; unbound generator/split provenance
April29.csv,16,45,ctgan,test_f1_micro_end,synthetic,Adult,0.8189166491706907,Historical; test scaling and test maxima
April29.csv,16,46,ctgan,test_f1_micro_end,synthetic,Census,0.8095737980264539,Adult duplicate; do not count independently
April29.csv,16,47,ctgan,test_f1_micro_end,synthetic,Census_Kdd,0.8221709006928406,Routes to Census/Adult; not verified KDD
April29.csv,16,48,ctgan,test_f1_micro_end,synthetic,Covertype,0.6764025025171467,Methods indicate different test-set versions
April29.csv,16,49,ctgan,test_f1_micro_end,synthetic,MNIST12,0.5326,Promising; unbound generator/split provenance
April29.csv,16,50,ctgan,test_f1_micro_end,synthetic,MNIST28,0.4077,Promising; unbound generator/split provenance
April29.csv,16,58,ctgan,test_f1_micro_max,synthetic,Adult,0.8328784379592694,Historical; test scaling and test maxima
April29.csv,16,59,ctgan,test_f1_micro_max,synthetic,Census,0.8260550073483098,Adult duplicate; do not count independently
April29.csv,16,60,ctgan,test_f1_micro_max,synthetic,Census_Kdd,0.8254251522149906,Routes to Census/Adult; not verified KDD
April29.csv,16,61,ctgan,test_f1_micro_max,synthetic,Covertype,0.6803783034861406,Methods indicate different test-set versions
April29.csv,16,62,ctgan,test_f1_micro_max,synthetic,MNIST12,0.5544,Promising; unbound generator/split provenance
April29.csv,16,63,ctgan,test_f1_micro_max,synthetic,MNIST28,0.5341,Promising; unbound generator/split provenance
April29.csv,17,19,gaussian,test_f1_macro_end,synthetic,Adult,0.5681211657622532,Historical; test scaling and test maxima
April29.csv,17,20,gaussian,test_f1_macro_end,synthetic,Census,0.6345683180015191,Adult duplicate; do not count independently
April29.csv,17,21,gaussian,test_f1_macro_end,synthetic,Census_Kdd,0.6210925098379244,Routes to Census/Adult; not verified KDD
April29.csv,17,22,gaussian,test_f1_macro_end,synthetic,Covertype,0.3573125747419766,Methods indicate different test-set versions
April29.csv,17,23,gaussian,test_f1_macro_end,synthetic,MNIST12,0.3054183029267149,Promising; unbound generator/split provenance
April29.csv,17,24,gaussian,test_f1_macro_end,synthetic,MNIST28,0.4723245548384792,Promising; unbound generator/split provenance
April29.csv,17,32,gaussian,test_f1_macro_max,synthetic,Adult,0.5886325070164034,Historical; test scaling and test maxima
April29.csv,17,33,gaussian,test_f1_macro_max,synthetic,Census,0.6541053797622616,Adult duplicate; do not count independently
April29.csv,17,34,gaussian,test_f1_macro_max,synthetic,Census_Kdd,0.6496346771318513,Routes to Census/Adult; not verified KDD
April29.csv,17,35,gaussian,test_f1_macro_max,synthetic,Covertype,0.3601275943805416,Methods indicate different test-set versions
April29.csv,17,36,gaussian,test_f1_macro_max,synthetic,MNIST12,0.3236030574819976,Promising; unbound generator/split provenance
April29.csv,17,37,gaussian,test_f1_macro_max,synthetic,MNIST28,0.4865010567349731,Promising; unbound generator/split provenance
April29.csv,17,45,gaussian,test_f1_micro_end,synthetic,Adult,0.7777661137938274,Historical; test scaling and test maxima
April29.csv,17,46,gaussian,test_f1_micro_end,synthetic,Census,0.7979214780600462,Adult duplicate; do not count independently
April29.csv,17,47,gaussian,test_f1_micro_end,synthetic,Census_Kdd,0.7934075162712576,Routes to Census/Adult; not verified KDD
April29.csv,17,48,gaussian,test_f1_micro_end,synthetic,Covertype,0.4427596533652315,Methods indicate different test-set versions
April29.csv,17,49,gaussian,test_f1_micro_end,synthetic,MNIST12,0.3752,Promising; unbound generator/split provenance
April29.csv,17,50,gaussian,test_f1_micro_end,synthetic,MNIST28,0.4939,Promising; unbound generator/split provenance
April29.csv,17,58,gaussian,test_f1_micro_max,synthetic,Adult,0.7831198824270418,Historical; test scaling and test maxima
April29.csv,17,59,gaussian,test_f1_micro_max,synthetic,Census,0.801595633,Adult duplicate; do not count independently
April29.csv,17,60,gaussian,test_f1_micro_max,synthetic,Census_Kdd,0.8013856812933026,Routes to Census/Adult; not verified KDD
April29.csv,17,61,gaussian,test_f1_micro_max,synthetic,Covertype,0.4441795822827293,Methods indicate different test-set versions
April29.csv,17,62,gaussian,test_f1_micro_max,synthetic,MNIST12,0.3885,Promising; unbound generator/split provenance
April29.csv,17,63,gaussian,test_f1_micro_max,synthetic,MNIST28,0.5075,Promising; unbound generator/split provenance
April29.csv,18,13,none,test_f1_macro_end,original,Adult,0.7912847585843994,Historical; test scaling and test maxima
April29.csv,18,14,none,test_f1_macro_end,original,Census,0.7953328387727556,Adult duplicate; do not count independently
April29.csv,18,15,none,test_f1_macro_end,original,Census_Kdd,0.7966883797103912,Routes to Census/Adult; not verified KDD
April29.csv,18,16,none,test_f1_macro_end,original,Covertype,0.9067320812111248,Methods indicate different test-set versions
April29.csv,18,17,none,test_f1_macro_end,original,MNIST12,0.9589100035025108,Promising; unbound generator/split provenance
April29.csv,18,18,none,test_f1_macro_end,original,MNIST28,0.977846374,Promising; unbound generator/split provenance
April29.csv,18,26,none,test_f1_macro_max,original,Adult,0.7968830642878052,Historical; test scaling and test maxima
April29.csv,18,27,none,test_f1_macro_max,original,Census,0.7978481474767674,Adult duplicate; do not count independently
April29.csv,18,28,none,test_f1_macro_max,original,Census_Kdd,0.7969395105715615,Routes to Census/Adult; not verified KDD
April29.csv,18,29,none,test_f1_macro_max,original,Covertype,0.9087902643511816,Methods indicate different test-set versions
April29.csv,18,30,none,test_f1_macro_max,original,MNIST12,0.9598955126444318,Promising; unbound generator/split provenance
April29.csv,18,31,none,test_f1_macro_max,original,MNIST28,0.9791516826589722,Promising; unbound generator/split provenance
April29.csv,18,39,none,test_f1_micro_end,original,Adult,0.8558681503254252,Historical; test scaling and test maxima
April29.csv,18,40,none,test_f1_micro_end,original,Census,0.8545034642032333,Adult duplicate; do not count independently
April29.csv,18,41,none,test_f1_micro_end,original,Census_Kdd,0.8559731261809784,Routes to Census/Adult; not verified KDD
April29.csv,18,42,none,test_f1_micro_end,original,Covertype,0.9400445771623795,Methods indicate different test-set versions
April29.csv,18,43,none,test_f1_micro_end,original,MNIST12,0.9591,Promising; unbound generator/split provenance
April29.csv,18,44,none,test_f1_micro_end,original,MNIST28,0.9779,Promising; unbound generator/split provenance
April29.csv,18,52,none,test_f1_micro_max,original,Adult,0.8575477640142767,Historical; test scaling and test maxima
April29.csv,18,53,none,test_f1_micro_max,original,Census,0.8569179088809574,Adult duplicate; do not count independently
April29.csv,18,54,none,test_f1_micro_max,original,Census_Kdd,0.857232836,Routes to Census/Adult; not verified KDD
April29.csv,18,55,none,test_f1_micro_max,original,Covertype,0.9400445771623795,Methods indicate different test-set versions
April29.csv,18,56,none,test_f1_micro_max,original,MNIST12,0.9601,Promising; unbound generator/split provenance
April29.csv,18,57,none,test_f1_micro_max,original,MNIST28,0.9792,Promising; unbound generator/split provenance
April29.csv,19,19,pca_gmm,test_f1_macro_end,synthetic,Adult,0.7178603513405275,Historical; test scaling and test maxima
April29.csv,19,20,pca_gmm,test_f1_macro_end,synthetic,Census,0.7352284277385774,Adult duplicate; do not count independently
April29.csv,19,21,pca_gmm,test_f1_macro_end,synthetic,Census_Kdd,0.7422408835404943,Routes to Census/Adult; not verified KDD
April29.csv,19,22,pca_gmm,test_f1_macro_end,synthetic,Covertype,0.4678613556494798,Methods indicate different test-set versions
April29.csv,19,23,pca_gmm,test_f1_macro_end,synthetic,MNIST12,0.7829122790243647,Promising; unbound generator/split provenance
April29.csv,19,24,pca_gmm,test_f1_macro_end,synthetic,MNIST28,0.7841584049272095,Promising; unbound generator/split provenance
April29.csv,19,32,pca_gmm,test_f1_macro_max,synthetic,Adult,0.7557740442737708,Historical; test scaling and test maxima
April29.csv,19,33,pca_gmm,test_f1_macro_max,synthetic,Census,0.7542975510755553,Adult duplicate; do not count independently
April29.csv,19,34,pca_gmm,test_f1_macro_max,synthetic,Census_Kdd,0.7584297149447787,Routes to Census/Adult; not verified KDD
April29.csv,19,35,pca_gmm,test_f1_macro_max,synthetic,Covertype,0.4792203624228391,Methods indicate different test-set versions
April29.csv,19,36,pca_gmm,test_f1_macro_max,synthetic,MNIST12,0.787593435,Promising; unbound generator/split provenance
April29.csv,19,37,pca_gmm,test_f1_macro_max,synthetic,MNIST28,0.7985447929975746,Promising; unbound generator/split provenance
April29.csv,19,45,pca_gmm,test_f1_micro_end,synthetic,Adult,0.8104136048708797,Historical; test scaling and test maxima
April29.csv,19,46,pca_gmm,test_f1_micro_end,synthetic,Census,0.8155574217929876,Adult duplicate; do not count independently
April29.csv,19,47,pca_gmm,test_f1_micro_end,synthetic,Census_Kdd,0.8229057316817132,Routes to Census/Adult; not verified KDD
April29.csv,19,48,pca_gmm,test_f1_micro_end,synthetic,Covertype,0.7003777871483524,Methods indicate different test-set versions
April29.csv,19,49,pca_gmm,test_f1_micro_end,synthetic,MNIST12,0.783,Promising; unbound generator/split provenance
April29.csv,19,50,pca_gmm,test_f1_micro_end,synthetic,MNIST28,0.7866,Promising; unbound generator/split provenance
April29.csv,19,58,pca_gmm,test_f1_micro_max,synthetic,Adult,0.8252152005038841,Historical; test scaling and test maxima
April29.csv,19,59,pca_gmm,test_f1_micro_max,synthetic,Census,0.8289943313038002,Adult duplicate; do not count independently
April29.csv,19,60,pca_gmm,test_f1_micro_max,synthetic,Census_Kdd,0.8299391140037792,Routes to Census/Adult; not verified KDD
April29.csv,19,61,pca_gmm,test_f1_micro_max,synthetic,Covertype,0.7050592497611937,Methods indicate different test-set versions
April29.csv,19,62,pca_gmm,test_f1_micro_max,synthetic,MNIST12,0.7878,Promising; unbound generator/split provenance
April29.csv,19,63,pca_gmm,test_f1_micro_max,synthetic,MNIST28,0.801,Promising; unbound generator/split provenance
April29.csv,20,19,rf,test_f1_macro_end,synthetic,Adult,0.7579927197504357,Historical; test scaling and test maxima
April29.csv,20,20,rf,test_f1_macro_end,synthetic,Census,0.7456012588668144,Adult duplicate; do not count independently
April29.csv,20,21,rf,test_f1_macro_end,synthetic,Census_Kdd,0.7520767058893754,Routes to Census/Adult; not verified KDD
April29.csv,20,22,rf,test_f1_macro_end,synthetic,Covertype,0.6414576890135034,Methods indicate different test-set versions
April29.csv,20,23,rf,test_f1_macro_end,synthetic,MNIST12,0.8816215572486479,Promising; unbound generator/split provenance
April29.csv,20,24,rf,test_f1_macro_end,synthetic,MNIST28,0.8587534287735108,Promising; unbound generator/split provenance
April29.csv,20,32,rf,test_f1_macro_max,synthetic,Adult,0.7760147845942743,Historical; test scaling and test maxima
April29.csv,20,33,rf,test_f1_macro_max,synthetic,Census,0.7771708615522934,Adult duplicate; do not count independently
April29.csv,20,34,rf,test_f1_macro_max,synthetic,Census_Kdd,0.7766772835932956,Routes to Census/Adult; not verified KDD
April29.csv,20,35,rf,test_f1_macro_max,synthetic,Covertype,0.6527164450673965,Methods indicate different test-set versions
April29.csv,20,36,rf,test_f1_macro_max,synthetic,MNIST12,0.8837177043389772,Promising; unbound generator/split provenance
April29.csv,20,37,rf,test_f1_macro_max,synthetic,MNIST28,0.8675718944451896,Promising; unbound generator/split provenance
April29.csv,20,45,rf,test_f1_micro_end,synthetic,Adult,0.8374973756036111,Historical; test scaling and test maxima
April29.csv,20,46,rf,test_f1_micro_end,synthetic,Census,0.8348729792147807,Adult duplicate; do not count independently
April29.csv,20,47,rf,test_f1_micro_end,synthetic,Census_Kdd,0.8376023514591644,Routes to Census/Adult; not verified KDD
April29.csv,20,48,rf,test_f1_micro_end,synthetic,Covertype,0.793,Methods indicate different test-set versions
April29.csv,20,49,rf,test_f1_micro_end,synthetic,MNIST12,0.8814,Promising; unbound generator/split provenance
April29.csv,20,50,rf,test_f1_micro_end,synthetic,MNIST28,0.8586,Promising; unbound generator/split provenance
April29.csv,20,58,rf,test_f1_micro_max,synthetic,Adult,0.8408566029813143,Historical; test scaling and test maxima
April29.csv,20,59,rf,test_f1_micro_max,synthetic,Census,0.8418013856812933,Adult duplicate; do not count independently
April29.csv,20,60,rf,test_f1_micro_max,synthetic,Census_Kdd,0.8415914339701869,Routes to Census/Adult; not verified KDD
April29.csv,20,61,rf,test_f1_micro_max,synthetic,Covertype,0.7947,Methods indicate different test-set versions
April29.csv,20,62,rf,test_f1_micro_max,synthetic,MNIST12,0.8836,Promising; unbound generator/split provenance
April29.csv,20,63,rf,test_f1_micro_max,synthetic,MNIST28,0.8675,Promising; unbound generator/split provenance
April29.csv,21,19,sdv_tvae_categorical,test_f1_macro_end,synthetic,Adult,0.7119700527820051,Historical; test scaling and test maxima
April29.csv,21,20,sdv_tvae_categorical,test_f1_macro_end,synthetic,Census,0.7107402488555818,Adult duplicate; do not count independently
April29.csv,21,21,sdv_tvae_categorical,test_f1_macro_end,synthetic,Census_Kdd,0.7111707170864829,Routes to Census/Adult; not verified KDD
April29.csv,21,22,sdv_tvae_categorical,test_f1_macro_end,synthetic,Covertype,0.487556135,Methods indicate different test-set versions
April29.csv,21,23,sdv_tvae_categorical,test_f1_macro_end,synthetic,MNIST12,0.8140095282736771,Promising; unbound generator/split provenance
April29.csv,21,24,sdv_tvae_categorical,test_f1_macro_end,synthetic,MNIST28,0.828504185,Promising; unbound generator/split provenance
April29.csv,21,32,sdv_tvae_categorical,test_f1_macro_max,synthetic,Adult,0.7128105876738027,Historical; test scaling and test maxima
April29.csv,21,33,sdv_tvae_categorical,test_f1_macro_max,synthetic,Census,0.7125060206784795,Adult duplicate; do not count independently
April29.csv,21,34,sdv_tvae_categorical,test_f1_macro_max,synthetic,Census_Kdd,0.7128143277877794,Routes to Census/Adult; not verified KDD
April29.csv,21,35,sdv_tvae_categorical,test_f1_macro_max,synthetic,Covertype,0.4906254341566285,Methods indicate different test-set versions
April29.csv,21,36,sdv_tvae_categorical,test_f1_macro_max,synthetic,MNIST12,0.8166074611458665,Promising; unbound generator/split provenance
April29.csv,21,37,sdv_tvae_categorical,test_f1_macro_max,synthetic,MNIST28,0.8309354815861824,Promising; unbound generator/split provenance
April29.csv,21,45,sdv_tvae_categorical,test_f1_micro_end,synthetic,Adult,0.7529918118832668,Historical; test scaling and test maxima
April29.csv,21,46,sdv_tvae_categorical,test_f1_micro_end,synthetic,Census,0.7496325845055637,Adult duplicate; do not count independently
April29.csv,21,47,sdv_tvae_categorical,test_f1_micro_end,synthetic,Census_Kdd,0.7507873189166492,Routes to Census/Adult; not verified KDD
April29.csv,21,48,sdv_tvae_categorical,test_f1_micro_end,synthetic,Covertype,0.6351,Methods indicate different test-set versions
April29.csv,21,49,sdv_tvae_categorical,test_f1_micro_end,synthetic,MNIST12,0.8166,Promising; unbound generator/split provenance
April29.csv,21,50,sdv_tvae_categorical,test_f1_micro_end,synthetic,MNIST28,0.8309,Promising; unbound generator/split provenance
April29.csv,21,58,sdv_tvae_categorical,test_f1_micro_max,synthetic,Adult,0.7536216670165862,Historical; test scaling and test maxima
April29.csv,21,59,sdv_tvae_categorical,test_f1_micro_max,synthetic,Census,0.7519420533277347,Adult duplicate; do not count independently
April29.csv,21,60,sdv_tvae_categorical,test_f1_micro_max,synthetic,Census_Kdd,0.7523619567499475,Routes to Census/Adult; not verified KDD
April29.csv,21,61,sdv_tvae_categorical,test_f1_micro_max,synthetic,Covertype,0.6358,Methods indicate different test-set versions
April29.csv,21,62,sdv_tvae_categorical,test_f1_micro_max,synthetic,MNIST12,0.8193,Promising; unbound generator/split provenance
April29.csv,21,63,sdv_tvae_categorical,test_f1_micro_max,synthetic,MNIST28,0.8333,Promising; unbound generator/split provenance
April29.csv,22,19,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Adult,0.5927665214670166,Historical; test scaling and test maxima
April29.csv,22,20,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Census,0.6198234694351733,Adult duplicate; do not count independently
April29.csv,22,21,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Census_Kdd,0.6112874042020949,Routes to Census/Adult; not verified KDD
April29.csv,22,22,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Covertype,0.3759357247832753,Methods indicate different test-set versions
April29.csv,22,23,sdv_tvae_gaussian,test_f1_macro_end,synthetic,MNIST12,0.4021400270662401,Promising; unbound generator/split provenance
April29.csv,22,24,sdv_tvae_gaussian,test_f1_macro_end,synthetic,MNIST28,0.4465836996680165,Promising; unbound generator/split provenance
April29.csv,22,32,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Adult,0.6277281804323811,Historical; test scaling and test maxima
April29.csv,22,33,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Census,0.6463865557353358,Adult duplicate; do not count independently
April29.csv,22,34,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Census_Kdd,0.6424063862056548,Routes to Census/Adult; not verified KDD
April29.csv,22,35,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Covertype,0.3856187786438099,Methods indicate different test-set versions
April29.csv,22,36,sdv_tvae_gaussian,test_f1_macro_max,synthetic,MNIST12,0.4049447098298322,Promising; unbound generator/split provenance
April29.csv,22,37,sdv_tvae_gaussian,test_f1_macro_max,synthetic,MNIST28,0.4492458899687309,Promising; unbound generator/split provenance
April29.csv,22,45,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Adult,0.7835397858492547,Historical; test scaling and test maxima
April29.csv,22,46,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Census,0.793092589,Adult duplicate; do not count independently
April29.csv,22,47,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Census_Kdd,0.7900482888935545,Routes to Census/Adult; not verified KDD
April29.csv,22,48,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Covertype,0.4591,Methods indicate different test-set versions
April29.csv,22,49,sdv_tvae_gaussian,test_f1_micro_end,synthetic,MNIST12,0.4757,Promising; unbound generator/split provenance
April29.csv,22,50,sdv_tvae_gaussian,test_f1_micro_end,synthetic,MNIST28,0.5223,Promising; unbound generator/split provenance
April29.csv,22,58,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Adult,0.7935124921268109,Historical; test scaling and test maxima
April29.csv,22,59,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Census,0.8009657778710897,Adult duplicate; do not count independently
April29.csv,22,60,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Census_Kdd,0.799706068,Routes to Census/Adult; not verified KDD
April29.csv,22,61,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Covertype,0.4613,Methods indicate different test-set versions
April29.csv,22,62,sdv_tvae_gaussian,test_f1_micro_max,synthetic,MNIST12,0.4785,Promising; unbound generator/split provenance
April29.csv,22,63,sdv_tvae_gaussian,test_f1_micro_max,synthetic,MNIST28,0.5236,Promising; unbound generator/split provenance
April29.csv,23,19,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Adult,0.7167552354977896,Historical; test scaling and test maxima
April29.csv,23,20,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Census,0.7055690671344098,Adult duplicate; do not count independently
April29.csv,23,21,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Census_Kdd,0.7023948580499315,Routes to Census/Adult; not verified KDD
April29.csv,23,22,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Covertype,0.4203120485121766,Methods indicate different test-set versions
April29.csv,23,23,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,MNIST12,0.813437075,Promising; unbound generator/split provenance
April29.csv,23,24,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,MNIST28,0.8301156173304616,Promising; unbound generator/split provenance
